orgao_sigla,entry_type,field,original,normalizado,method,score,variation_type
AEB,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
AEB,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
AEB,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
AEB,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
AEB,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
AEB,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
AEB,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
AEB,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
AEB,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
AEB,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
AEB,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
AEB,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANAC,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANAC,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANAC,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANAC,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANAC,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANATEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANATEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANATEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANATEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANATEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANATEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANATEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANATEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANCINE,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANEEL,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANM,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANPD,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANPD,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANPD,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANPD,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANPD,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANPD,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANPD,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANPD,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANS,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANS,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANS,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANS,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANS,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTAQ,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTAQ,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTAQ,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTAQ,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTAQ,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTAQ,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTAQ,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTAQ,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTAQ,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTAQ,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTAQ,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANTT,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
ANVISA,delivery,produto,Integração ao Login Único,Integração ao Login Único,alias,0.98,alias
